latitude,longitude,hour_of_day,is_weekend,street_lit,commercial_density,recent_incidents_count,target_risk_score
26.1598356,91.6854438,6,0,1,0.46,0,2.07
26.1775326,91.7374959,2,0,0,0.75,1,8.93
26.1806038,91.7636061,2,0,1,0.18,1,4.72
26.1578931,91.6803442,16,0,1,0.3,5,1.21
26.1891904,91.7888514,23,0,1,0.44,0,5.19
26.1161428,91.6892129,19,0,0,0.6,5,2.16
26.1943313,91.7648539,4,0,0,0.56,1,7.86
26.126875,91.6857738,20,0,1,0.1,5,2.33
26.1178226,91.683669,19,0,0,0.75,2,3.3
26.1715281,91.7304561,9,0,1,0.79,1,0.98
26.1550712,91.7140074,19,0,1,0.44,5,1.91
26.184739,91.7947979,18,1,1,0.33,0,1.27
26.172967,91.7539357,13,0,1,0.88,2,0.74
26.152996,91.6629895,22,1,1,0.53,2,4.93
26.1664389,91.6820398,0,1,1,0.17,0,5.97
26.1489761,91.7286866,12,0,1,0.1,5,1.47
26.1616086,91.680624,4,1,0,0.8,4,8.53
26.1498174,91.6726188,20,0,0,0.57,0,3.09
26.1432869,91.6603877,1,1,1,0.58,2,5.57
26.1563336,91.6492742,22,0,0,0.72,5,8.77
26.1529818,91.6766496,12,0,1,0.14,4,0.85
26.1508202,91.6453207,22,0,1,0.5,4,4.73
26.1526591,91.7034099,22,0,0,0.73,1,8.54
26.1572354,91.6975145,4,0,0,0.43,1,8.34
26.1741763,91.7340152,23,0,1,0.59,5,4.75
26.159236,91.7006115,0,0,0,0.67,1,9.3
26.1301944,91.6742873,21,0,1,0.6,2,0.53
26.1632767,91.7490095,6,1,1,0.18,1,2.17
26.1644428,91.6924185,16,0,1,0.41,2,1.16
26.1490241,91.6487512,22,0,0,0.86,3,8.46
26.1880531,91.7703914,21,0,1,0.27,2,2.05
26.1672916,91.7276556,2,1,0,0.22,3,9.44
26.1773495,91.7711297,5,0,1,0.87,0,2.07
26.1594105,91.7201337,4,0,1,0.65,1,5.25
26.1856426,91.785901,21,0,1,0.66,0,0.93
26.1683968,91.7499198,9,1,0,0.76,1,2.93
26.1617049,91.7377117,20,0,1,0.57,1,1.23
26.1499816,91.6993176,18,0,1,0.74,1,0.69
26.1619233,91.6938956,9,1,1,0.48,2,0.0
26.1813744,91.7688903,11,0,1,0.29,0,1.73
26.1373612,91.6691854,23,1,0,0.6,2,8.78
26.1591956,91.6951522,15,0,0,0.49,5,2.28
26.1212883,91.7101832,6,1,1,0.79,0,2.62
26.1146416,91.7087119,5,0,0,0.83,2,4.56
26.1515327,91.6865335,14,1,1,0.81,2,0.11
26.1389887,91.6524259,5,0,1,0.86,1,2.54
26.1593755,91.6899888,3,0,0,0.37,2,8.96
26.1489012,91.6843752,0,0,1,0.32,4,4.38
26.1750803,91.7414919,22,0,0,0.61,2,8.66
26.19012,91.8042122,0,0,1,0.42,3,5.14
26.1784321,91.7710932,18,1,1,0.12,0,2.03
26.1783122,91.7729639,15,0,1,0.34,4,1.39
26.1616035,91.6865222,6,0,1,0.54,4,1.52
26.1513335,91.6774939,5,0,0,0.24,5,3.31
26.1558858,91.6484642,14,0,1,0.26,1,2.29
26.1822814,91.781621,12,0,0,0.47,2,3.16
26.20002,91.7886926,9,0,1,0.85,4,0.46
26.1543467,91.6661625,1,0,1,0.82,3,3.97
26.1792208,91.7632468,20,1,0,0.72,5,1.9
26.1856211,91.7988816,19,0,0,0.74,2,2.14
26.1390145,91.6967686,11,0,1,0.47,2,0.17
26.1748089,91.7640064,12,1,0,0.41,0,3.5
26.1671423,91.6784275,1,0,0,0.28,3,8.11
26.1824213,91.7466531,7,0,1,0.85,4,2.14
26.1710812,91.7392196,1,0,1,0.38,5,5.06
26.1849088,91.7708116,6,0,1,0.29,3,3.03
26.1887174,91.7615548,15,1,0,0.46,2,3.28
26.1485552,91.6743221,4,0,1,0.18,0,4.83
26.1842561,91.7900839,5,0,0,0.24,5,3.96
26.1640411,91.7559627,5,0,1,0.28,4,2.58
26.1315769,91.717896,16,1,1,0.44,1,1.08
26.154083,91.660609,5,0,0,0.59,0,4.27
26.1458019,91.6652453,16,0,1,0.19,4,2.06
26.1623041,91.7147805,2,1,1,0.85,3,6.22
26.1524136,91.7314434,1,0,1,0.5,1,5.25
26.1619233,91.6938956,3,0,0,0.51,4,8.56
26.1517573,91.7000263,0,1,0,0.71,0,10.0
26.1804869,91.7387403,5,0,1,0.55,2,2.05
26.1606517,91.6838252,4,0,1,0.33,2,4.23
26.1489761,91.7286866,2,0,0,0.78,5,8.78
26.1576224,91.692179,8,0,1,0.77,3,0.73
26.1412573,91.7031651,22,0,1,0.46,5,5.35
26.1635318,91.7442834,23,0,1,0.19,1,4.86
26.1734832,91.7605373,3,0,1,0.37,3,5.55
26.1909272,91.7997918,10,0,0,0.84,0,2.83
26.1732838,91.7520356,4,0,1,0.82,5,5.39
26.159251,91.6707593,1,0,1,0.87,4,4.76
26.1916693,91.7759873,8,1,1,0.81,3,0.0
26.1388613,91.6579925,17,1,1,0.35,4,1.57
26.1957127,91.772597,5,0,1,0.31,0,1.89
26.1364168,91.6677117,22,0,1,0.8,3,4.66
26.1162758,91.7060378,12,0,1,0.44,5,0.74
26.184102,91.7909629,9,0,0,0.78,3,2.68
26.1819211,91.7381002,1,1,1,0.16,3,6.27
26.1648377,91.6798891,21,0,0,0.82,2,2.46
26.1537025,91.7106645,21,0,1,0.51,4,1.06
26.1785262,91.7401725,2,0,1,0.24,2,4.27
26.1837187,91.7601275,14,0,0,0.24,4,3.92
26.1623751,91.6497755,15,1,1,0.5,5,1.0
26.1559363,91.6951776,11,0,1,0.78,1,0.21
26.188218,91.7983385,23,1,0,0.24,3,9.3
26.128403,91.7203731,18,1,0,0.27,0,3.31
26.1181263,91.7102193,4,1,0,0.43,2,8.75
26.1674173,91.7539179,22,0,0,0.55,5,7.89
26.1681677,91.6805273,2,0,0,0.84,0,8.52
26.1681777,91.7520514,23,1,0,0.57,4,9.85
26.1654768,91.6781081,16,0,1,0.76,3,0.0
26.1844768,91.7799847,9,0,1,0.86,2,1.32
26.1638969,91.6905195,6,0,0,0.75,2,3.12
26.1665733,91.7040896,15,1,0,0.88,3,1.62
26.1701703,91.7628225,17,0,0,0.76,5,2.87
26.1838325,91.779312,8,0,1,0.43,3,1.34
26.1651593,91.7587244,12,0,1,0.36,1,0.82
26.1864963,91.7947866,19,0,0,0.29,0,3.52
26.1502038,91.6808693,9,0,1,0.78,5,0.18
26.1911996,91.8035034,1,0,1,0.28,1,4.81
26.169858,91.7307016,15,0,1,0.78,0,0.1
26.1765139,91.7595973,8,0,1,0.71,0,0.32
26.1125701,91.6926996,21,1,0,0.59,3,2.97
26.1644428,91.6924185,8,0,1,0.24,3,2.37
26.1752865,91.7627482,20,0,1,0.44,0,0.81
26.1962521,91.7994439,20,0,1,0.57,3,1.69
26.15239,91.67806,18,0,1,0.73,1,1.72
26.1755493,91.7542131,13,0,0,0.69,3,1.67
26.1855326,91.7968598,20,0,1,0.66,0,1.07
26.1648709,91.6906283,9,0,1,0.24,0,2.64
26.1856149,91.7700062,20,0,1,0.75,0,0.49
26.1906636,91.7571598,7,0,1,0.4,5,1.23
26.160754,91.7341061,8,1,1,0.42,2,0.96
26.1463635,91.6797189,5,1,1,0.67,5,1.91
26.1620718,91.6574023,4,0,1,0.88,1,5.5
26.1889701,91.773602,0,0,1,0.87,0,5.07
26.1848188,91.8012379,23,0,0,0.58,5,8.66
26.1606091,91.6687687,11,0,0,0.57,1,3.36
26.1654768,91.6781081,9,0,1,0.42,4,0.83
26.1703737,91.7289902,5,1,0,0.53,3,4.68
26.1708417,91.7426768,3,0,1,0.52,3,3.8
26.1169949,91.6761721,23,0,1,0.23,4,5.33
26.1692157,91.7293788,19,0,0,0.46,1,3.05
26.1720882,91.7708322,3,0,1,0.59,2,5.12
26.1549729,91.6494605,14,1,1,0.56,1,0.56
26.160886,91.6933153,23,0,0,0.24,0,8.54
26.1905529,91.7976659,12,1,0,0.56,1,2.49
26.1865055,91.7977054,3,1,0,0.43,0,9.95
26.1752727,91.7319497,21,0,1,0.56,3,1.49
26.1679011,91.7427143,1,0,1,0.48,2,4.76
26.1978517,91.7915387,3,0,0,0.5,2,9.0
26.1718896,91.767011,7,1,0,0.3,4,4.42
26.1583432,91.6617852,4,1,1,0.78,5,4.94
26.1676909,91.6831288,14,0,1,0.37,4,1.37
26.1762458,91.7554508,6,1,1,0.76,4,1.42
26.1635834,91.7404211,4,0,0,0.38,2,8.38
26.1517977,91.6488773,10,0,0,0.61,0,3.56
26.1710673,91.754669,14,0,1,0.7,5,0.98
26.1530185,91.6596825,4,0,1,0.15,5,5.68
26.1923063,91.7995691,10,0,1,0.82,3,0.0
26.1823744,91.7805695,15,0,0,0.11,1,3.69
26.1858713,91.7836225,2,0,1,0.2,5,5.02
26.1897055,91.7563851,16,1,1,0.29,0,1.14
26.1675291,91.7658524,6,0,1,0.58,0,2.14
26.1403469,91.6406262,11,1,0,0.49,5,3.09
26.190945,91.7634325,16,0,1,0.42,1,0.42
26.1952105,91.7903805,13,1,1,0.7,0,0.15
26.189694,91.7787181,4,0,1,0.36,5,4.94
26.1862491,91.7758146,3,1,1,0.34,0,5.53
26.1863129,91.7981399,6,0,0,0.17,4,3.26
26.1888342,91.7953397,4,0,1,0.16,4,5.35
26.1701118,91.7660556,3,1,1,0.11,5,6.74
26.168172,91.7256944,9,1,1,0.38,0,1.97
26.1224739,91.6842636,10,1,1,0.86,0,0.63
26.1940615,91.793779,1,0,0,0.69,0,8.05
26.1672768,91.7231696,20,0,0,0.32,2,3.69
26.1872023,91.7717928,19,0,1,0.55,0,1.41
26.1503327,91.6722325,14,0,1,0.78,0,1.07
26.185179,91.7886252,11,0,0,0.19,2,3.43
26.1551683,91.6762385,3,0,1,0.73,4,5.29
26.1867698,91.779522,10,1,0,0.83,0,2.07
26.1737352,91.7521074,21,1,0,0.53,0,3.39
26.1305698,91.6814286,17,0,1,0.14,3,0.98
26.1647943,91.7107485,1,0,1,0.2,3,4.79
26.1106636,91.6832847,21,0,1,0.76,4,0.0
26.15079,91.7296516,1,0,0,0.63,3,8.3
26.1654395,91.6774805,15,0,0,0.32,5,4.56
26.1585565,91.6989144,13,0,1,0.56,2,0.82
26.193366,91.7602213,20,0,1,0.4,2,1.75
26.192837,91.7586324,23,0,1,0.4,1,5.16
26.1860446,91.7785263,14,0,1,0.48,0,1.55
26.1859519,91.760903,3,0,1,0.32,1,5.83
26.1464985,91.673327,9,0,1,0.49,5,0.62
26.1249847,91.6815181,0,0,0,0.56,5,8.67
26.1317069,91.7187596,11,0,1,0.48,5,1.58
26.1630168,91.7140311,5,0,1,0.35,5,1.59
26.1963355,91.7846086,5,0,1,0.8,5,1.91
26.1591433,91.6938529,12,0,1,0.18,3,0.71
26.1887759,91.7558966,12,0,1,0.6,1,0.3
26.1874765,91.7604398,20,0,0,0.8,0,2.28
26.186602,91.7559168,0,0,1,0.36,5,5.24
26.1902388,91.7537597,10,0,1,0.81,1,0.37
26.1343249,91.6701887,0,1,1,0.32,0,5.99
26.1184211,91.6904706,8,0,0,0.88,1,1.56
26.1950812,91.7660871,9,0,0,0.53,0,3.9
26.1902494,91.7527174,4,0,1,0.67,1,4.68
26.1360606,91.6683499,11,1,0,0.6,2,3.03
26.1400654,91.6379743,11,0,1,0.38,1,1.43
26.1524663,91.7135687,9,0,1,0.75,3,0.51
26.1567628,91.6714008,23,0,1,0.34,0,5.36
26.1846445,91.7664856,0,0,0,0.73,3,8.4
26.167245,91.762624,0,0,0,0.48,3,8.37
26.1759678,91.7628309,11,0,1,0.4,5,0.93
26.1752165,91.7574592,20,0,0,0.58,2,3.09
26.18827,91.7537127,6,0,0,0.17,2,3.99
26.1522701,91.683866,7,0,1,0.6,0,2.75
26.1398428,91.6372853,23,0,1,0.14,4,5.32
26.1314783,91.7186148,19,1,0,0.65,0,2.33
26.1905897,91.7951775,9,1,0,0.67,5,2.95
26.1935673,91.7895047,14,0,1,0.37,2,0.79
26.1654829,91.7361059,6,0,1,0.53,2,1.9
26.1743723,91.7673906,19,1,1,0.28,2,1.78
26.1308135,91.6939647,6,1,1,0.68,0,2.13
26.1693615,91.7165562,20,0,1,0.47,0,1.38
26.1761344,91.7513854,13,0,1,0.56,4,0.77
26.1227508,91.6856986,16,0,1,0.69,3,1.12
26.186294,91.7843434,4,0,1,0.52,2,4.75
26.1621394,91.7131074,20,1,0,0.29,4,3.41
26.1600935,91.7177569,16,1,1,0.87,5,0.4
26.1521374,91.6738131,12,0,1,0.77,4,0.86
26.1848585,91.7825419,4,0,0,0.57,1,8.5
26.1947494,91.7654557,21,0,1,0.1,1,1.73
26.1770169,91.7545749,20,0,0,0.71,3,1.53
26.1602611,91.7076232,12,0,1,0.12,1,2.0
26.1203251,91.687893,14,1,1,0.5,3,1.03
26.153186,91.6931454,23,0,1,0.32,0,5.12
26.1587474,91.70079,2,0,1,0.59,4,5.3
26.149313,91.6483891,11,0,1,0.16,3,1.82
26.1287524,91.7060887,2,0,1,0.71,0,5.53
26.1854443,91.7530548,13,0,0,0.34,2,2.94
26.1465302,91.6670116,9,1,1,0.47,3,0.69
26.170934,91.7658157,20,1,1,0.8,4,0.0
26.1760641,91.7373419,2,0,1,0.84,3,4.73
26.1494346,91.7027072,14,0,1,0.86,5,0.77
26.1499184,91.6793354,22,1,1,0.6,1,4.21
26.1865247,91.8006666,19,0,0,0.2,3,3.95
26.1683703,91.6841736,5,1,0,0.75,2,3.36
26.1577635,91.6631398,4,0,0,0.19,5,8.01
26.1536557,91.6690647,3,0,0,0.49,5,7.91
26.1286978,91.7123724,5,0,0,0.63,1,4.17
26.1848905,91.7567353,10,1,0,0.18,4,4.3
26.1703584,91.7363563,3,1,1,0.37,5,5.33
26.1854452,91.7954202,14,0,1,0.63,3,0.69
26.1494527,91.6795925,23,1,1,0.42,1,5.58
26.1116112,91.7084514,20,0,0,0.81,2,2.14
26.1587841,91.7266077,21,0,1,0.36,5,2.25
26.1549997,91.7311293,16,0,1,0.73,2,0.0
26.1992043,91.8012969,11,0,1,0.33,1,0.88
26.1642815,91.6829388,4,1,0,0.82,2,8.27
26.2060475,91.800282,0,0,1,0.75,4,6.19
26.1238701,91.6790895,15,0,1,0.36,1,0.31
26.1778599,91.7459466,8,1,1,0.26,3,1.22
26.1981741,91.7945211,3,1,0,0.47,5,9.96
26.1196657,91.7138346,3,1,0,0.26,2,9.82
26.1215955,91.6786704,11,0,1,0.42,1,0.95
26.1663569,91.6869552,15,1,0,0.76,4,2.9
26.1373612,91.6691854,19,1,1,0.71,3,0.03
26.1674884,91.7335169,1,0,1,0.32,4,5.7
26.1810473,91.7649258,23,0,0,0.4,0,7.98
26.171878,91.7338979,6,0,0,0.46,0,4.42
26.1150028,91.6948613,8,0,0,0.68,3,2.8
26.1155737,91.7101398,5,0,1,0.79,1,2.07
26.181578,91.7542822,7,0,0,0.54,2,3.99
26.1879828,91.7841323,22,1,1,0.11,4,4.92
26.1701032,91.7669409,11,1,0,0.8,2,2.56
26.1909319,91.7654581,18,1,1,0.54,0,1.5
26.1599033,91.6784895,9,0,1,0.7,2,0.86
26.1835117,91.7631423,3,0,0,0.25,2,7.57
26.1778725,91.751367,19,0,1,0.68,0,0.88
26.1833045,91.7624823,15,0,1,0.4,3,0.73
26.1473127,91.6673078,20,0,1,0.6,4,0.31
26.1598715,91.6655695,11,0,0,0.73,1,2.4
26.1633325,91.7429728,16,0,1,0.1,0,1.05
26.1734884,91.7635632,20,0,0,0.31,3,3.04
26.1655256,91.6813371,2,0,1,0.26,1,5.28
26.1784548,91.7361864,22,0,0,0.18,0,8.81
26.1890231,91.7867285,1,0,0,0.44,0,8.86
26.1944171,91.76875,7,0,1,0.17,2,2.64
26.1271845,91.7174346,23,0,1,0.7,2,4.91
26.1905529,91.7976659,11,0,1,0.57,4,0.55
26.1895592,91.758173,16,0,1,0.49,1,1.41
26.1698202,91.7158562,12,1,1,0.74,5,0.63
26.1780648,91.7718797,10,1,0,0.39,0,2.08
26.1299669,91.6922807,18,0,0,0.58,5,2.32
26.1905194,91.7765184,0,0,0,0.51,1,8.87
26.1727451,91.7601476,0,0,0,0.29,4,8.92
26.1898529,91.7761002,18,0,1,0.42,2,0.99
26.1689646,91.6848591,3,0,1,0.13,2,4.13
26.1888667,91.7448581,23,1,1,0.34,3,5.94
26.1800839,91.765717,1,1,0,0.26,4,10.0
26.1737352,91.7521074,6,0,1,0.34,0,2.11
26.1879795,91.7590626,6,0,1,0.77,4,1.79
26.1664006,91.749777,5,0,1,0.3,3,2.82
26.1296981,91.6770139,19,0,1,0.24,3,1.61
26.15939,91.7034664,2,1,1,0.76,3,6.01
26.1865384,91.763405,4,0,1,0.79,0,5.56
26.1899751,91.7546327,15,0,1,0.24,3,1.4
26.1752256,91.7497823,4,1,1,0.64,1,4.99
26.1484119,91.6931591,1,0,1,0.78,5,5.26
26.1763096,91.7585072,11,1,0,0.46,2,1.97
26.1897672,91.7664714,23,0,1,0.53,3,5.2
26.1415913,91.6756736,9,0,1,0.81,4,0.0
26.1622717,91.7130112,18,1,1,0.21,4,1.47
26.1727205,91.7504364,16,1,1,0.61,5,0.62
26.126744,91.6838205,15,0,0,0.36,5,4.0
26.1899584,91.7557599,20,0,1,0.58,3,0.64
26.1893372,91.7720905,5,1,1,0.25,3,2.06
26.1883673,91.7898555,9,0,0,0.14,3,3.14
26.1899712,91.7829958,1,0,0,0.84,1,8.13
26.1657149,91.6753084,3,1,1,0.69,3,6.75
26.1919802,91.7552797,5,1,0,0.38,2,3.87
26.1520577,91.6501272,16,0,0,0.11,4,3.1
26.147931,91.6992009,8,0,1,0.85,1,0.0
26.1641517,91.6844095,14,0,1,0.76,1,0.87
26.1790176,91.7638931,18,0,1,0.87,0,0.04
26.1254451,91.7037732,1,0,0,0.54,1,8.01
26.127058,91.6884433,2,0,1,0.62,3,5.16
26.1488941,91.6794155,10,0,1,0.41,3,1.9
26.1881705,91.7607314,4,0,1,0.54,5,4.6
26.1401038,91.6429546,15,0,1,0.64,3,1.14
26.1368607,91.704481,13,0,1,0.21,1,2.2
26.1211026,91.6898714,20,0,1,0.27,0,1.62
26.1804546,91.7691126,17,1,0,0.73,5,2.31
26.1285615,91.6804173,18,0,1,0.62,1,1.22
26.1816993,91.7440712,2,0,1,0.17,0,4.8
26.1879472,91.7697235,17,0,0,0.26,0,3.13
26.1900393,91.7987308,20,0,1,0.58,5,1.41
26.1858412,91.7890727,11,1,1,0.69,0,1.01
26.148332,91.6792216,8,0,1,0.31,1,1.11
26.1702478,91.7706012,5,0,1,0.22,4,1.68
26.1595788,91.7075996,5,0,1,0.19,5,2.49
26.1417717,91.6419242,23,1,0,0.74,5,8.97
26.1488103,91.6699364,5,0,1,0.56,5,2.57
26.140316,91.724333,3,0,0,0.51,2,9.02
26.1535027,91.6587132,10,0,1,0.65,5,1.04
26.1538121,91.7016755,8,0,0,0.16,3,3.62
26.1633325,91.7429728,2,1,0,0.61,4,9.67
26.1597559,91.704828,14,0,0,0.75,3,2.16
26.1633104,91.6899338,14,1,1,0.38,3,1.69
26.1838331,91.7915059,11,1,0,0.64,2,2.84
26.1750386,91.7673866,1,0,0,0.79,2,8.65
26.1728667,91.7630309,17,0,0,0.46,4,3.24
26.1417682,91.7261159,15,1,1,0.48,1,0.57
26.2029581,91.8032869,3,0,1,0.63,3,4.09
26.200251,91.799923,20,0,1,0.64,5,0.73
26.1720008,91.7572197,14,0,0,0.21,1,2.55
26.1647344,91.6833197,11,0,1,0.57,4,0.79
26.1692256,91.7226873,11,1,1,0.53,3,1.49
26.1812224,91.7691502,23,1,1,0.87,4,6.43
26.1526091,91.6577239,23,0,1,0.38,0,4.79
26.1535349,91.6750932,10,0,0,0.43,3,3.0
26.1844003,91.7676593,7,0,0,0.63,1,4.18
26.176115,91.7397147,6,1,1,0.16,5,2.51
26.1428164,91.6949053,14,0,0,0.59,1,3.22
26.1459964,91.6828249,10,0,0,0.37,0,3.16
26.1532174,91.6755045,2,0,1,0.67,2,5.32
26.193932,91.7618577,16,0,0,0.22,3,3.47
26.1979744,91.7956369,8,1,1,0.3,4,1.64
26.1496979,91.6945813,14,1,1,0.18,5,1.13
26.1634981,91.7522289,12,0,0,0.31,2,2.98
26.1768645,91.7410267,13,1,1,0.18,2,0.99
26.1353909,91.7020684,5,1,1,0.52,4,2.59
26.194047,91.7627615,12,1,1,0.26,0,1.03
26.1596239,91.7048506,10,0,1,0.44,1,1.37
26.1190247,91.6831929,9,1,0,0.11,3,4.83
26.1856468,91.7708486,6,1,1,0.87,2,1.51
26.1599424,91.7390263,14,0,1,0.89,3,0.56
26.1919966,91.774142,17,0,1,0.72,5,0.88
26.1419095,91.6747581,20,1,1,0.69,3,0.49
26.1851533,91.7732701,0,0,1,0.31,5,5.36
26.130666,91.7209643,15,0,1,0.84,3,0.0
26.1490241,91.6487512,6,0,1,0.78,5,2.27
26.1862491,91.7758146,8,0,0,0.48,0,2.76
26.1514448,91.6862248,5,1,0,0.36,4,3.42
26.1141532,91.6902158,2,1,0,0.69,3,9.26
26.1902494,91.7527174,15,0,1,0.39,1,2.36
26.1191795,91.684984,18,0,1,0.41,0,1.97
26.1636992,91.6498921,6,1,0,0.66,5,4.37
26.1666258,91.7316062,12,1,1,0.67,1,1.06
26.1577425,91.7034992,1,0,0,0.44,1,9.01
26.1923191,91.76874,10,0,1,0.51,4,1.28
26.1679578,91.7229944,16,0,1,0.36,5,0.52
26.1381849,91.6695144,1,1,1,0.83,2,6.16
26.1582066,91.647218,19,0,1,0.89,0,0.0
26.196182,91.7820116,17,0,0,0.26,0,4.0
26.1700996,91.6847273,4,1,1,0.67,5,4.09
26.1533435,91.6994194,9,0,0,0.52,2,3.12
26.1870866,91.7553217,9,0,1,0.85,1,0.48
26.1567831,91.6667445,12,0,1,0.54,3,0.69
26.150928,91.6962237,19,0,0,0.65,2,2.38
26.1916329,91.7541156,17,1,0,0.67,2,3.37
26.1651974,91.737369,12,0,1,0.27,4,1.36
26.1629219,91.7431569,19,0,1,0.35,4,1.38
26.161047,91.7110473,22,0,1,0.43,4,5.09
26.1542243,91.7314273,22,1,1,0.81,3,5.04
26.1528118,91.6920113,15,0,1,0.16,2,2.15
26.1590339,91.7096907,6,1,1,0.32,0,2.0
26.1818034,91.7559957,10,0,1,0.48,5,0.65
26.1690764,91.684332,7,0,1,0.71,5,1.19
26.1865029,91.771893,9,1,1,0.45,1,0.8
26.1865704,91.7907805,23,0,0,0.15,1,8.34
26.180845,91.7530663,7,0,1,0.49,5,1.74
26.1267278,91.6877991,5,0,0,0.34,4,3.8
26.1748744,91.7608609,1,0,1,0.54,2,5.77
26.1243017,91.6865217,22,0,1,0.27,0,5.78
26.1537025,91.7106645,6,0,1,0.84,0,2.62
26.1812534,91.7376313,15,1,0,0.87,0,1.91
26.1780716,91.7608541,7,0,1,0.59,4,2.12
26.1836848,91.7867247,0,0,1,0.89,2,4.97
26.1496669,91.6957521,10,0,0,0.23,3,3.56
26.1840148,91.7626996,20,1,1,0.33,0,1.65
26.1302797,91.6954995,0,1,1,0.39,4,6.49
26.1191355,91.6828073,8,1,1,0.25,0,1.52
26.1895592,91.758173,4,0,0,0.32,2,8.83
26.1384155,91.6695715,3,0,1,0.44,1,4.95
26.1801686,91.7719456,8,0,1,0.25,1,0.58
26.1777042,91.7411387,21,0,1,0.64,2,0.19
26.1488271,91.6654478,11,1,1,0.69,2,0.8
26.1546831,91.6855956,1,0,1,0.83,1,4.21
26.1572807,91.6962075,14,0,0,0.75,3,2.0
26.142268,91.6758285,5,0,1,0.43,3,2.03
26.1683157,91.726172,2,0,1,0.83,1,4.94
26.1649655,91.7288168,7,0,1,0.82,1,1.56
26.1789633,91.7515241,19,1,1,0.48,0,0.3
26.183273,91.7961409,18,0,1,0.47,4,0.96
26.1490888,91.6990636,22,0,1,0.55,4,5.11
26.1459976,91.6979579,7,0,1,0.14,5,2.41
26.1828375,91.7498383,15,0,0,0.89,2,2.14
26.1226292,91.6856369,6,1,1,0.34,2,1.45
26.1424635,91.6675063,12,1,0,0.52,5,1.88
26.160047,91.7118947,2,0,0,0.64,2,7.16
26.1631091,91.6842691,10,1,1,0.47,5,1.19
26.1751494,91.7574148,14,0,1,0.22,1,1.72
26.1671423,91.6784275,13,0,1,0.69,3,0.56
26.1817567,91.7603078,12,0,1,0.25,1,1.83
26.1692313,91.7638644,16,0,1,0.2,4,2.21
26.1944227,91.775923,3,0,1,0.66,3,4.44
26.182996,91.7397347,11,1,1,0.2,0,0.75
26.1500832,91.685678,19,0,1,0.75,5,0.83
26.1828643,91.7673185,13,0,1,0.8,4,0.75
26.1888667,91.7448581,23,1,0,0.1,1,10.0
26.150435,91.6502827,21,1,0,0.88,5,2.67
26.1374263,91.6695423,21,0,1,0.26,5,2.49
26.1692575,91.6942812,23,0,1,0.46,0,5.95
26.1861805,91.7599804,4,0,1,0.3,0,3.59
26.1682888,91.7641693,19,1,1,0.69,4,1.1
26.1827389,91.7480206,18,0,0,0.83,3,2.85
26.1809645,91.772033,8,0,0,0.21,1,2.46
26.1343819,91.6683482,13,0,0,0.76,3,3.0
26.193932,91.7618577,16,0,0,0.86,0,1.02
26.1887682,91.7546516,16,1,1,0.71,5,0.9
26.1841231,91.7613238,4,0,0,0.25,2,8.25
26.162719,91.6851328,17,0,1,0.51,4,0.64
26.1425039,91.6805381,13,0,1,0.57,0,1.28
26.1716739,91.7561202,20,1,1,0.82,5,0.63
26.1253144,91.7125691,11,1,1,0.73,4,0.69
26.1843886,91.7770082,22,0,0,0.53,4,8.06
26.199769,91.8008133,3,0,1,0.64,3,6.12
26.1752583,91.7642078,0,0,1,0.55,3,4.71
26.1544266,91.6832354,7,0,1,0.13,1,1.27
26.1799084,91.7542183,17,1,1,0.13,5,1.76
26.1747184,91.753538,10,0,1,0.1,3,1.67
26.1612198,91.701352,12,0,0,0.84,2,2.23
26.1638062,91.7522865,4,1,0,0.33,1,8.04
26.1496058,91.7018185,2,0,1,0.11,4,6.12
26.1528378,91.7000652,1,1,0,0.85,2,9.72
26.1506372,91.6435128,20,0,0,0.69,4,2.56
26.1597805,91.661256,1,0,1,0.19,5,4.67
26.1802644,91.7436601,22,1,0,0.79,5,7.76
26.1759048,91.755941,11,1,1,0.38,0,1.33
26.1342097,91.6704459,10,0,0,0.34,0,3.21
26.1877775,91.7824155,15,1,1,0.55,3,1.6
26.1624587,91.6801914,23,0,1,0.77,2,4.11
26.1699944,91.6901606,14,0,1,0.52,5,1.21
26.1660829,91.6707547,15,1,0,0.22,4,3.11
26.1529625,91.7319893,16,1,0,0.1,0,3.37
26.1575806,91.7280504,8,1,0,0.36,2,2.9
26.1815001,91.7720742,5,0,0,0.13,2,4.05
26.1781918,91.7568562,20,0,1,0.69,1,1.19
26.1504219,91.6456573,16,0,1,0.49,1,1.46
26.175437,91.7690429,1,0,1,0.28,2,5.4
26.1822577,91.7824266,1,0,1,0.33,1,4.65
26.1576864,91.6731302,8,0,0,0.46,1,2.91
26.1685266,91.7486668,21,0,0,0.17,3,2.71
26.1691795,91.7675087,7,0,0,0.72,5,3.22
26.1242067,91.7195437,19,0,1,0.45,2,1.53
26.1471868,91.6887063,9,1,1,0.56,1,0.59
26.1408711,91.6453962,14,0,0,0.48,5,3.34
26.1748744,91.7608609,14,0,1,0.61,0,1.27
26.1519686,91.6550075,10,1,0,0.18,4,2.88
26.1561018,91.6679489,2,1,1,0.22,2,6.45
26.1288964,91.7197451,13,0,0,0.73,0,2.28
26.1690535,91.684859,2,0,1,0.74,1,4.66
26.1695514,91.6827518,14,0,0,0.24,3,2.84
26.1843886,91.7770082,4,0,1,0.58,4,4.72
26.1523604,91.6568204,3,0,1,0.66,5,4.87
